Sample,T_C,P_bar,final_P,DNNO,DFMQ,logfO2,SiO2,TiO2,Al2O3,Fe2O3,FeO,Fe2O3T,FeOT,MnO,MgO,CaO,Na2O,K2O,P2O5,H2O,CO2ppm,STppm,Fe3FeT,S6ST,wt_g,fS2,Notes,logfS2,,
FTIR-grainD-MI1,1190.873142,1,,,,,44.74,3.71,15.24,,,,11.16,0.2,5.94,10.99,3.34,2.46,0.49,,,,0.13,0,,,,,,
FTIR-grainE-MI1B,1193.717278,1,,,,,43.32,3.61,15.43,,,,9,0.15,6.51,13,3.2,2.27,0.44,,,,0.13,0,,,,,,
NYA07-6-grain6-MI1,1102.568093,1,,,,,45.66,3.44,16.4,,,,10.36,0.21,4.2,12.85,2.57,1.99,0.33,,,,0.08,0,,,,,,
NYA07-6-grain6-MI3,1114.511342,1,,,,,46.12875,3.65375,16.355,,,,11.01875,0.23,4.00375,10.51875,2.62625,2.605,0.45875,,,,0.08,0,,,,,,
VG2,1300,1,,,,,50.81,1.85,14.06,2.23,9.83,,,0.22,6.95,11.12,2.62,0.19,0.2,0.02,,,,0.079,,,,,,
VG2,1200,1,,,,,50.81,1.85,14.06,2.23,9.83,,,0.22,6.95,11.12,2.62,0.19,0.2,0.02,,,,0.079,,,,,,
VG2,1100,1,,,,,50.81,1.85,14.06,2.23,9.83,,,0.22,6.95,11.12,2.62,0.19,0.2,0.02,,,,0.079,,,,,,
VG2,1000,1,,,,,50.81,1.85,14.06,2.23,9.83,,,0.22,6.95,11.12,2.62,0.19,0.2,0.02,,,,0.079,,,,,,
VG2,900,1,,,,,50.81,1.85,14.06,2.23,9.83,,,0.22,6.95,11.12,2.62,0.19,0.2,0.02,,,,0.079,,,,,,
F9_min_g01_matricG_01_114,1097,1,,,,,51.24,4.5,12.33,,,,14.73,0.19,4.13,8.17,2.97,1.1,0.6,,,,0.117,0.004,,,,,,
F9_min_g01_matricG_01_115,1097,1,,,,,51.43,4.56,12.35,,,,14.58,0.19,4.11,8.18,2.84,1.12,0.59,,,,0.132,0.049,,,,,,
F9_min_g03_matricG_01_124,1097,1,,,,,52.2,4.48,12.67,,,,13.53,0.19,4.12,8.19,2.84,1.15,0.55,,,,0.122,0.004,,,,,,
F9_min_g03_matricG_01_125,1098,1,,,,,51.48,4.47,12.63,,,,14.03,0.2,4.18,8.23,3,1.13,0.56,,,,0.122,0.004,,,,,,
F9_min_g03_matricG_01_126,1100,1,,,,,51.17,4.51,12.46,,,,14.65,0.2,4.26,8.22,2.84,1.04,0.58,,,,0.129,0.011,,,,,,
F9_min_g03_matricG_01_127,1102,1,,,,,51.56,4.64,12.34,,,,13.83,0.21,4.35,8.44,2.93,1.01,0.61,,,,0.129,0.011,,,,,,
F9_mins-f01_fsp_RE_01_106,1108,1,,,,,51.35,5.15,10.9,,,,14.74,0.19,4.66,8.07,2.72,1.47,0.7,,,,0.14,0.023,,,,,,
F9_mins-f01_fsp_RE_01_107,1091,1,,,,,50.96,4.8,11.57,,,,16.09,0.24,3.85,8.16,2.39,1.22,0.66,,,,0.14,0.023,,,,,,
F9_mins_g01_fsp_RE_01_110,1085,1,,,,,51.42,5.06,12.57,,,,14.77,0.21,3.51,7.64,2.93,1.13,0.68,,,,0.116,0.082,,,,,,
F9_mins_g01_fsp_RE_01_111,1088,1,,,,,51.04,4.73,12.39,,,,15.33,0.21,3.67,7.99,2.79,1.15,0.62,,,,0.116,0.082,,,,,,
F9_mins_g03_Res_01_123,1107,1,,,,,49.94,4.6,12.18,,,,15.57,0.21,4.62,8.5,2.59,1.05,0.58,,,,0.162,0.05,,,,,,
F9_mins_g05_Res_01_137,1108,1,,,,,51.2,4.26,12.21,,,,14.82,0.22,4.66,8.24,2.52,1.17,0.49,,,,0.165,0.144,,,,,,
F9_mins_g05_Res_01_138,1109,1,,,,,51.49,4.15,12.43,,,,13.8,0.2,4.73,8.43,3.04,1.16,0.44,,,,0.163,0.076,,,,,,
F9_mins_g05_Res_01_139,1110,1,,,,,51.09,4.1,12.7,,,,13.84,0.21,4.76,8.44,3.21,1.09,0.44,,,,0.163,0.076,,,,,,
F9_mins_g05_MI_3_146,1097,1,,,,,65.02,1.59,12.83,,,,8.19,0.15,1.26,4.07,3.73,2.47,0.6,,,,0.143,0.027,,,,,,
F9_mins_g05_MI_3_147,1098,1,,,,,51.76,4.36,13.14,,,,13.31,0.21,4.17,8.38,2.88,1.1,0.61,,,,0.143,0.027,,,,,,
KE62-3256s_8_interstitialG_190,1039,1,,,,,65.02,1.59,12.83,,,,8.19,0.15,1.26,4.07,3.73,2.47,0.57,,,,0.15,0.006,,,,,,
KE62-3256s_11_interstitialG_193,1039,1,,,,,64.36,1.49,13.36,,,,8.22,0.16,1.24,4.3,3.78,2.45,0.54,,,,0.141,0.011,,,,,,
KE62_3256s_11_interstitialG_194,1038,1,,,,,63.2,1.49,13.81,,,,9.28,0.17,1.22,4.22,3.54,2.42,0.53,,,,0.141,0.011,,,,,,
KE62-3256s_2_MI_183,1041,1,,,,,62.87,1.8,12.86,,,,9.76,0.19,1.34,4.64,3.27,2.36,0.75,,,,0.158,0.079,,,,,,
KE62_3256s_8_MI_187,1057,1,,,,,59.15,1.9,15.96,,,,7.46,0.14,2.13,4.99,4.81,2.34,0.96,,,,0.191,0.107,,,,,,
KE62_3256s_11_MI_191,1042,1,,,,,64.55,1.38,13.58,,,,9.29,0.16,1.41,4.31,2.39,2.52,0.3,,,,0.169,0.131,,,,,,
KE62-3256s_1_MI_181,,1,,,,,51.08,3.47,10.31,,,,14.52,0.23,7.28,9.4,2.58,0.64,0.37,,,,0.221,0.174,,,,,,
KE62_3256s_5ish_MI_185,,1,,,,,50.94,3.54,10.25,,,,14.16,0.23,7.53,9.5,2.57,0.65,0.39,,,,0.228,0.138,,,,,,
KE62-3293S_1_G01_MatrixGlass_51,1136,1,,,,,51.44,2.79,13.89,,,,11.52,0.2,6.08,10.64,2.53,0.58,0.33,,,,0.164,0.064,,,,,,
KE62-3293S_1_G01_MatrixGlass_52,1134,1,,,,,51.84,2.79,13.97,,,,11.45,0.18,5.95,10.56,2.29,0.57,0.34,,,,0.173,0.041,,,,,,
KE62-3293S_glass_1_220,1144,1,,,,,50.86,2.75,13.36,,,,12.21,0.18,6.48,10.65,2.61,0.55,0.3,,,,0.144,0.027,,,,,,
KE62-3293S_glass_1_221,1142,1,,,,,51.83,2.8,13.83,,,,10.96,0.18,6.36,10.64,2.54,0.51,0.32,,,,0.16,0.062,,,,,,
KE62-3293S_glass_1_222,1143,1,,,,,51.34,2.78,13.61,,,,11.45,0.18,6.42,10.71,2.63,0.52,0.32,,,,0.146,0.025,,,,,,
KE62-3293S_glass_1_223,1142,1,,,,,51.68,2.73,13.36,,,,11.37,0.18,6.37,10.66,2.81,0.51,0.3,,,,0.144,0.027,,,,,,
KE62-3293S_glass_1_224,1144,1,,,,,51.75,2.85,13.19,,,,11.12,0.18,6.47,10.81,2.71,0.56,0.31,,,,0.146,0.025,,,,,,
KE62-3293S_glass_1b_303,1142,1,,,,,51.1,2.76,13.78,,,,11.71,0.18,6.39,10.6,2.59,0.51,0.33,,,,0.146,0.025,,,,,,
KE62-3293S_glass_1b_304,1142,1,,,,,51.25,2.75,13.86,,,,11.66,0.18,6.36,10.59,2.47,0.52,0.31,,,,0.146,0.025,,,,,,
KE62-3293S_glass_1b_305,1143,1,,,,,51,2.76,13.76,,,,11.76,0.18,6.4,10.64,2.58,0.56,0.33,,,,0.144,0.027,,,,,,
KE62-3293S_glass_1c_481,1143,1,,,,,51.42,2.73,13.36,,,,11.74,0.18,6.42,10.46,2.73,0.61,0.31,,,,0.146,0.025,,,,,,
KE62-3293S_glass_1c_482,1143,1,,,,,51.17,2.8,13.62,,,,11.76,0.17,6.46,10.56,2.53,0.57,0.32,,,,0.16,0.062,,,,,,
KE62-3923s_mount1_G02_matrixG_156,1131,1,,,,,51.2,2.68,14.91,,,,11.61,0.18,5.84,10.34,2.4,0.55,0.29,,,,0.128,0.044,,,,,,
KE62-3923s_1a_matrixG_92,1139,1,,,,,50.81,2.7,14.42,,,,11.9,0.18,6.22,10.33,2.59,0.56,0.29,,,,0.145,0.036,,,,,,
KE62-3923s_1a_matrixG_93,1137,1,,,,,50.47,2.68,14.38,,,,12.52,0.18,6.1,10.23,2.57,0.58,0.27,,,,0.157,0.05,,,,,,
KE62-3923s_4matrixG_97,1135,1,,,,,50.76,2.75,14.18,,,,12.23,0.19,6.02,10.3,2.68,0.58,0.3,,,,0.148,0.092,,,,,,
KE62-3923s_4matrixG_96,1135,1,,,,,51.44,2.82,14.05,,,,11.76,0.18,6.03,10.37,2.49,0.54,0.31,,,,0.14,0.021,,,,,,
KE62-3923s_mins_g08_RE_149,1140,1,,,,,50.35,2.7,14.66,,,,12.06,0.18,6.29,10.4,2.55,0.52,0.27,,,,0.171,0.058,,,,,,
KE62-3923s_mins_g08_RE_150,1140,1,,,,,51.04,2.67,14.28,,,,11.87,0.18,6.29,10.44,2.42,0.52,0.27,,,,0.164,0.049,,,,,,
KE62-3923s_mins_g08_RE_151,1141,1,,,,,51.53,2.66,14.15,,,,11.12,0.18,6.32,10.47,2.76,0.52,0.28,,,,0.153,0.056,,,,,,
KE62-3923s_mins_g08_RE_152,1142,1,,,,,51.55,2.65,14.01,,,,11.49,0.19,6.39,10.53,2.41,0.5,0.28,,,,0.159,0.065,,,,,,
KE62-3923s_mins_g08_RE_153,1143,1,,,,,51.18,2.62,14.02,,,,11.71,0.19,6.4,10.32,2.74,0.53,0.28,,,,0.162,0.123,,,,,,
KE62-3923s_mins_g11_RE_2_486,1139,1,,,,,50.96,2.74,13.65,,,,12.27,0.18,6.2,10.46,2.59,0.54,0.32,,,,0.16,0.048,,,,,,
KE62-3923s_mins_g11_RE_2_487,1139,1,,,,,50.77,2.78,13.67,,,,12.32,0.18,6.23,10.45,2.71,0.49,0.31,,,,0.156,0.05,,,,,,
KE62-3923s_mins_g11_RE_2_488,1140,1,,,,,50.92,2.82,13.66,,,,12.05,0.18,6.28,10.5,2.62,0.53,0.33,,,,0.156,0.05,,,,,,
KE62-3923s_mins_g11_RE_2_489,1139,1,,,,,51.01,2.85,13.46,,,,12.44,0.18,6.22,10.34,2.6,0.51,0.32,,,,0.138,0.035,,,,,,
KE62-3923s_mins_g11_RE_2_490,1139,1,,,,,50.58,2.78,13.89,,,,12.31,0.18,6.22,10.3,2.79,0.57,0.31,,,,0.138,0.035,,,,,,
KE62-3923s_mins_g11_RE_2_491,1138,1,,,,,51.35,2.75,13.96,,,,11.81,0.19,6.18,10.4,2.44,0.55,0.33,,,,0.148,0.027,,,,,,
KE62-3923s_mins_g11_RE_2_493,1141,1,,,,,51.44,2.82,13.66,,,,11.54,0.19,6.3,10.62,2.44,0.58,0.35,,,,0.148,0.027,,,,,,
KE62-3923s_mins_g11_RE_2_494,1138,1,,,,,50.92,2.74,13.65,,,,12.47,0.18,6.18,10.34,2.56,0.55,0.32,,,,0.156,0.05,,,,,,
KE62-3923s_mins_g11_RE_2_495,1138,1,,,,,51.6,2.77,13.23,,,,12.02,0.17,6.17,10.46,2.61,0.55,0.33,,,,0.16,0.048,,,,,,
KE62-3923s_mins_g11_RE_2_496,1140,1,,,,,51.04,2.77,13.6,,,,11.98,0.18,6.25,10.48,2.68,0.58,0.32,,,,0.16,0.048,,,,,,
KE62-3923s_1a_MI_263,1201,1,,,,,50.5,1.99,14.22,,,,11.55,0.17,7.97,10.53,2.35,0.4,0.22,,,,0.17,0.164,,,,,,
KE62_3923s_1b_MI_264,1204,1,,,,,51.24,1.82,14.12,,,,11.57,0.15,7.94,10.05,2.47,0.33,0.23,,,,0.172,0.126,,,,,,
"KE62-3923s_4a_MI_266,267 avg",1327,1,,,,,48.6,1.82,12.22,,,,11.55,0.13,13.39,9.63,2.05,0.37,0.18,,,,0.145,0.103,,,,,,
KE62_3923s_4b_MI_268,1346,1,,,,,48.1,1.87,12.36,,,,11.54,0.11,14.31,9.14,2.02,0.31,0.18,,,,0.149,0.251,,,,,,
"LB_1_Mis_pyrite-26 S peak_292,293,294,142 avg",1301,1,,,,,48.85,1.93,12.86,,,,11.54,0.12,12.15,9.77,2.02,0.42,0.22,,,,0.294,0.951,,,,,,
LB_1b_pyrite-26 S peak_109,1321,1,,,,,48.14,1.86,12.7,,,,11.54,0.12,12.97,9.71,2.24,0.38,0.21,,,,0.314,0.947,,,,,,
"LB_2_MI_pyrite-26 S peak_299,300 avg",1296,1,,,,,49.58,1.98,12.39,,,,11.54,0.12,11.91,9.72,2.1,0.35,0.21,,,,0.322,0.964,,,,,,
"LB_2_MI_pyrite-26 S peak_301,302 avg",1310,1,,,,,49.37,1.92,12.3,,,,11.54,0.11,12.49,9.43,2.1,0.41,0.22,,,,0.224,0.817,,,,,,
"LB_6.2_MI_pyrite-26 S peak_303,304 avg",1324,1,,,,,48.8,2.02,11.86,,,,11.54,0.11,13.07,9.63,2.25,0.39,0.26,,,,0.208,0.893,,,,,,
LB_6.3_MI_pyrite-26 S peak_305,1323,1,,,,,49.41,1.92,11.69,,,,11.55,0.1,13.1,9.43,2.18,0.35,0.21,,,,0.206,0.691,,,,,,
FeXANES_fullrange_1s_LB_4_MI_1merge,,1,,,,,,,,,,,,,,,,,,,,,0.227,0.683,,,,,,
FeXANES_fullrange_1s_LB_5_MI_1merge,,1,,,,,,,,,,,,,,,,,,,,,0.222,0.873,,,,,,
FeXANES_fullrange_1s_LB_6_MI_1merge,,1,,,,,,,,,,,,,,,,,,,,,0.218,0.837,,,,,,
KE62-3316F_14_matrixG_259,1139,1,,,,,50.68,2.64,13.94,,,,11.21,0.17,6.2,10.95,2.66,0.6,0.25,,,,0.127,0.054,,,,,,
KE62-3316F_14_matrixG_260,1140,1,,,,,50.68,2.56,14.21,,,,11.72,0.17,6.27,10.91,2.66,0.53,0.26,,,,0.124,0.02,,,,,,
KE62-3316F_1_RE_237,1138,1,,,,,51.3,2.43,15.13,,,,10.58,0.17,6.17,10.91,2.53,0.49,0.26,,,,0.137,0.01,,,,,,
KE62-3316F_6b_RE_243,1135,1,,,,,50.77,2.48,14.54,,,,11.78,0.16,6,10.94,2.58,0.45,0.26,,,,0.132,0.026,,,,,,
KE62-3316F_1_MI_235,1198,1,,,,,50.6,2.23,13.64,,,,11.55,0.18,7.82,10.72,2.43,0.54,0.23,,,,0.134,0.021,,,,,,
KE62-3316F_2a_MI_239,1184,1,,,,,50.4,2.25,14.11,,,,11.55,0.18,7.42,10.99,2.41,0.4,0.22,,,,0.134,0.011,,,,,,
KE62-3316F_7_MI_246,1188,1,,,,,50.55,2.29,13.57,,,,11.56,0.18,7.54,11.19,2.39,0.46,0.22,,,,0.14,0.062,,,,,,
KE62-3316F_12_MI_254,1246,1,,,,,50.44,2.11,13.06,,,,11.55,0.17,9.67,10,2.28,0.46,0.19,,,,0.133,0.041,,,,,,
KE62-3316F_14a_MI_256,1330,1,,,,,48.42,1.96,12.03,,,,11.54,0.13,13.5,9.69,2.05,0.42,0.18,,,,0.15,0.091,,,,,,
KE62-3316F_14b_MI_257,1329,1,,,,,48.95,1.87,11.87,,,,11.54,0.12,13.53,9.52,1.96,0.38,0.19,,,,0.167,0.074,,,,,,
AUG_308_G02 matrixG,1020,1,,,,,,,,,,,,,,,,,,,,,0.189,0.496,,,,,,
"AUG_308_G13_MI88,189 avg",1020,1,,,,,71.36,0.22,15.33,,,,1.56,0.05,0.49,2.91,5.78,1.96,0.04,,,,0.346,0.577,,,,,,
AUG_308_G08a_MIun2_289,1020,1,,,,,67.84,0.44,16.41,,,,2.8,0.09,0.95,3.97,5.17,1.85,0.06,,,,0.256,0.973,,,,,,
AUG_308_G08b_MI98,1020,1,,,,,66.52,0.44,18.29,,,,2.42,0.09,0.71,4.7,4.76,1.59,0.1,,,,0.323,0.822,,,,,,
AUG_308_G08c_MI00,1020,1,,,,,69.46,0.36,16.01,,,,2.18,0.07,0.7,3.43,5.39,1.91,0.08,,,,0.314,0.914,,,,,,
AUG_308_G08d_MI99,1020,1,,,,,69.42,0.37,16.2,,,,2.17,0.06,0.71,3.46,5.2,1.94,0.09,,,,0.294,0.93,,,,,,
AUG_308_G06a_MI01,1020,1,,,,,69.75,0.36,16.12,,,,1.75,0.06,0.54,3.84,5.23,1.87,0.07,,,,0.333,0.92,,,,,,
AUG_308_G06b_MI02,1020,1,,,,,71.21,0.13,16.28,,,,1.65,0.04,0.43,3.26,4.71,1.91,0.03,,,,0.382,0.739,,,,,,
AUG_308_G06c_MI03,1020,1,,,,,70.51,0.11,16.25,,,,1.49,0.05,0.45,3.37,5.44,1.94,0.03,,,,0.32,0.867,,,,,,
AUG_308_G10a_MI07,1020,1,,,,,71.8,0.33,15.61,,,,1.34,0.05,0.4,3.18,5.01,1.94,0.05,,,,0.315,0.78,,,,,,
AUG_308_G10b_MI08,1020,1,,,,,70.16,0.37,15.98,,,,1.61,0.05,0.49,3.35,5.69,1.89,0.04,,,,0.336,0.911,,,,,,
AUG_308_G07,1020,1,,,,,,,,,,,,,,,,,,,,,0.371,0.996,,,,,,
AUG_HSA2_G05a_MI47,1020,1,,,,,77.38,0.43,12.21,,,,1.82,0.12,0.52,1.25,4.49,1.58,0,,,,0.529,0.888,,,,,,
SR0834-14.30,1190,1,,,,,48.83,2.72,14.04,,,,11.52,0,7.61,11.41,2.39,0.38,0.22,,,,0.19,0.036,,,,,,
SR0836-0.40,1190,1,,,,,49.28,2.73,14.43,,,,11.08,0,6.34,11.75,2.54,0.38,0.21,0.58,68,950,0.206,0.074,,,,,,
SR0836-9.30,1190,1,,,,,49.09,2.78,14.49,,,,11.42,0,6.59,11.76,2.46,0.4,0.22,,,,0.194,0.055,,,,,,
SR0836-17.50,1190,1,,,,,48.92,2.67,14.47,,,,11.17,0,6.45,11.62,2.53,0.39,0.22,0.74,30,910,0.196,0.054,,,,,,
JFR+1.60,1300,1,,,,-5.7,45.84,1.46,12.46,,,,17.07,0.39,8.31,9.88,2.44,0.04,0,,,,,0.9,,,,,,
JFR+0.62Pt,1300,1,,,,-6.67,46.92,1.56,13.13,,,,15.97,0.43,9.19,10.19,1.02,0,0,,,,,0.392,,,,,,
JFR+0.13,1300,1,,,,-7.14,46.54,1.56,13.07,,,,18.31,0.39,9.25,10.05,0,0,0,,,,,0.073,,,,,,
JFR-0.19,1300,1,,,,-7.47,46.14,1.53,13.32,,,,18.35,0.41,9.12,10.11,0,0,0,,,,,0.041,,,,,,
JFR-0.41,1300,1,,,,-7.7,45.85,1.55,12.87,,,,18.34,0.41,8.8,10.03,0,0,0,,,,,0.012,,,,,,
JFR-0.70,1300,1,,,,-8,45.29,1.5,13.12,,,,18.04,0.41,9.04,9.95,1.64,0,0,,,,,0.007,,,,,,
JFR-0.94,1300,1,,,,-8.24,46.36,1.56,13.31,,,,18.17,0.41,9.39,10.25,0.06,0,0,,,,,0.006,,,,,,
JFR-1.67,1300,1,,,,-8.98,45.74,1.55,13.06,,,,17.96,0.41,9.1,9.97,0.36,0,0,,,,,0.002,,,,,,
DWF+1.60,1300,1,,,,-5.7,49.89,0.41,7.73,,,,20.86,0.58,12.06,6.43,0.18,0,0,,,,,0.901,,,,,,
DWF+0.62Pt,1300,1,,,,-6.67,54.16,0.44,8.49,,,,15.23,0.61,13.06,7.03,0,0,0,,,,,0.409,,,,,,
DWF-0.19,1300,1,,,,-7.47,50.61,0.42,8.37,,,,20.27,0.58,12.37,6.58,0,0,0,,,,,0.049,,,,,,
DWF-0.41,1300,1,,,,-7.7,51.61,0.44,7.86,,,,19.53,0.58,12.51,6.57,0,0,0,,,,,0.046,,,,,,
DWF-0.70,1300,1,,,,-8,51.04,0.43,8.21,,,,19.87,0.58,12.71,6.64,0,0,0,,,,,0.003,,,,,,
DWF-0.94,1300,1,,,,-8.24,50.77,0.44,8.15,,,,20.03,0.6,12.71,6.61,0.04,0,0,,,,,0.004,,,,,,
DWF-1.67,1300,1,,,,-8.98,50.08,0.44,7.5,,,,20.14,0.58,12.74,6.63,0.46,0.04,0,,,,,0.002,,,,,,
PRI+1.60,1300,1,,,,-5.7,48.12,1.23,11.71,,,,12.3,0.17,15.2,9.61,0.05,0,0,,,,,0.941,,,,,,
PRI+0.13*,1300,1,,,,-7.14,49.89,1.37,12.57,,,,10.59,0.19,14.34,10.24,0,0,0,,,,,0.151,,,,,,
PRI-0.19,1300,1,,,,-7.47,49.9,1.31,12.91,,,,10.5,0.19,14.53,10.23,0,0,0,,,,,0.009,,,,,,
PRI-0.70,1300,1,,,,-8,49.42,1.32,12.83,,,,10.88,0.18,14.35,10.37,0,0,0,,,,,0.029,,,,,,
PRI-1.67,1300,1,,,,-8.98,49.92,1.37,12.72,,,,10.44,0.19,13.85,10.22,0.34,0.04,0,,,,,0.005,,,,,,
EVO+1.60,1300,1,,,,-5.7,51.92,3.71,10.02,,,,19.39,0.39,4.48,8.16,0.11,0,0,,,,,0.93,,,,,,
EVO+0.13,1300,1,,,,-7.14,52.93,3.8,10.3,,,,18.57,0.39,4.59,8.31,0,0,0,,,,,0.063,,,,,,
EVO-0.19,1300,1,,,,-7.47,51.98,3.82,10.45,,,,19.1,0.38,4.57,8.49,0,0,0,,,,,0.027,,,,,,
EVO-0.41,1300,1,,,,-7.7,52.96,3.79,10.25,,,,18.45,0.41,4.6,8.46,0,0,0,,,,,0.007,,,,,,
EVO-0.70,1300,1,,,,-8,52.13,3.77,10.4,,,,18.82,0.4,4.63,8.52,0,0,0,,,,,0.006,,,,,,
EVO-1.67,1300,1,,,,-8.98,52.43,3.76,10.21,,,,18.48,0.39,4.62,8.3,0.56,0.09,0,,,,,0.0003,,,,,,
AND+1.60,1300,1,,,,-5.7,53.97,1.32,16.55,,,,10.39,0.15,4.31,7.99,3.24,0.68,0,,,,,0.954,,,,,,
AND+0.13,1300,1,,,,-7.14,54.8,1.32,17.05,,,,9.03,0.14,4.51,8.45,3.08,0.7,0,,,,,0.131,,,,,,
AND-0.19,1300,1,,,,-7.47,56.57,1.39,17.77,,,,9.38,0.16,4.6,8.61,0,0,0,,,,,0.228,,,,,,
AND-0.41,1300,1,,,,-7.7,56.58,1.46,17.61,,,,9.53,0.16,4.6,8.54,0,0,0,,,,,0.045,,,,,,
AND-0.94,1300,1,,,,-8.24,56.3,1.33,17.61,,,,9.19,0.15,4.64,8.57,1.27,0.03,0,,,,,0.016,,,,,,
AND-1.67,1300,1,,,,-8.98,55.68,1.37,17,,,,8.83,0.13,4.45,8.23,1.69,0.26,0,,,,,0.09,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORB,1100,1000,,,0,,50.47,1.68,14.7,,,,10.43,0.184,7.58,11.39,2.79,0.16,0.185,0,1002,1000,0.1,0.1,,,,,,
MORB,1100,,,,0,,50.47,1.68,14.7,,,,10.43,0.184,7.58,11.39,2.79,0.16,0.185,1,936.5,1000,,,,,,,,
MORB,1100,,,,0,,50.47,1.68,14.7,,,,10.43,0.184,7.58,11.39,2.79,0.16,0.185,2,722,1000,,,,,,,,
MORB,1100,,,,0,,50.47,1.68,14.7,,,,10.43,0.184,7.58,11.39,2.79,0.16,0.185,3,363,1000,,,,,,,,
MORB,1100,,,,0,,50.47,1.68,14.7,,,,10.43,0.184,7.58,11.39,2.79,0.16,0.185,3.752,0,1000,,,,,,,,
MORB,1100,,,,0,,50.47,1.68,14.7,,,,10.43,0.184,7.58,11.39,2.79,0.16,0.185,0,0,1000,,,,,,,,
MORB,1100,,,,0,,50.47,1.68,14.7,,,,10.43,0.184,7.58,11.39,2.79,0.16,0.185,0,1008.5,0,,,,,,,,
MORB,1100,,,,0,,50.47,1.68,14.7,,,,10.43,0.184,7.58,11.39,2.79,0.16,0.185,1,945,0,,,,,,,,
MORB,1100,,,,0,,50.47,1.68,14.7,,,,10.43,0.184,7.58,11.39,2.79,0.16,0.185,2,738,0,,,,,,,,
MORB,1100,,,,0,,50.47,1.68,14.7,,,,10.43,0.184,7.58,11.39,2.79,0.16,0.185,3,390.6,0,,,,,,,,
MORB,1100,,,,0,,50.47,1.68,14.7,,,,10.43,0.184,7.58,11.39,2.79,0.16,0.185,3.829,0,0,,,,,,,,
Fuego,1000,,,,0,,46.8,1.19,19.14,,,,9.06,0.33,2.59,9.78,3.46,0.61,0.18,4,3409,2677,0.2,,,,,,,
MORB,1100,,,,-1,,50.47,1.68,14.7,,,,10.43,0.184,7.58,11.39,2.79,0.16,0.185,3,3000,0,,,,,,,,
MORB,1100,,,,-1,,50.47,1.68,14.7,,,,10.43,0.184,7.58,11.39,2.79,0.16,0.185,3,3000,500,,,,,,,,
MORB,1100,,,,-1,,50.47,1.68,14.7,,,,10.43,0.184,7.58,11.39,2.79,0.16,0.185,3,3000,1000,,,,,,,,
MORB,1100,,,,-1,,50.47,1.68,14.7,,,,10.43,0.184,7.58,11.39,2.79,0.16,0.185,3,3000,1500,,,,,,,,
MORB,1100,,,,-1,,50.47,1.68,14.7,,,,10.43,0.184,7.58,11.39,2.79,0.16,0.185,3,3000,2000,,,,,,,,
MORB,1100,,,,-1,,50.47,1.68,14.7,,,,10.43,0.184,7.58,11.39,2.79,0.16,0.185,3,2000,0,,,,,,,,
MORB,1100,,,,-1,,50.47,1.68,14.7,,,,10.43,0.184,7.58,11.39,2.79,0.16,0.185,3,2000,500,,,,,,,,
